draw_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal
draw_05737,2057.325917631859,1616.7499999999998,0.8446969696969697,446,27,55
draw_05738,2335.7115376222896,1685.6249999999998,0.8806818181818182,465,12,51
draw_05739,2024.0934465641487,1700.1249999999998,0.8882575757575758,469,27,32
draw_05740,2203.7151318159263,1671.1249999999998,0.8731060606060606,461,18,49
draw_05741,2220.4413417638716,1714.6249999999998,0.8958333333333334,473,16,39
draw_05742,2378.174743811764,1819.7499999999998,0.9507575757575758,502,9,17
draw_05743,2128.122494719573,1649.3749999999998,0.8617424242424242,455,13,60
draw_05744,2220.7849937449514,1747.2499999999998,0.9128787878787878,482,14,32
draw_05745,2191.234944947916,1732.7499999999998,0.9053030303030303,478,14,36
draw_05746,1948.9058422481546,1645.7499999999998,0.8598484848484849,454,14,60
draw_05747,2117.4917861731465,1634.8749999999998,0.8541666666666666,451,19,58
draw_05748,2219.0253081955543,1674.7499999999998,0.875,462,12,54
draw_05749,2283.681132656117,1710.9999999999998,0.8939393939393939,472,18,38
draw_05750,1932.3537771317654,1674.7499999999998,0.875,462,20,46
draw_05751,2219.0448783639986,1768.9999999999998,0.9242424242424242,488,12,28
draw_05752,2108.1270264670675,1710.9999999999998,0.8939393939393939,472,19,37
draw_05753,2462.472336824316,1714.6249999999998,0.8958333333333334,473,17,38
draw_05754,2031.0164707341485,1609.4999999999998,0.8409090909090909,444,27,57
draw_05755,2251.140635507927,1736.3749999999998,0.9071969696969697,479,20,29
draw_05756,2068.9086458295587,1649.3749999999998,0.8617424242424242,455,20,53
draw_05757,2048.251714658887,1790.7499999999998,0.9356060606060606,494,7,27
draw_05758,2179.838044644176,1739.9999999999998,0.9090909090909091,480,16,32
draw_05759,2250.5634418927602,1779.8749999999998,0.9299242424242424,491,16,21
draw_05760,2331.8590504991553,1787.1249999999998,0.9337121212121212,493,10,25
draw_05761,2187.261779677986,1707.3749999999998,0.8920454545454546,471,17,40
draw_05762,2063.1485910435317,1663.8749999999998,0.8693181818181818,459,23,46
draw_05763,2175.455489439715,1768.9999999999998,0.9242424242424242,488,14,26
draw_05764,2239.883043959818,1747.2499999999998,0.9128787878787878,482,14,32
draw_05765,2336.0037697542925,1710.9999999999998,0.8939393939393939,472,12,44
draw_05766,2165.6044965147116,1758.1249999999998,0.9185606060606061,485,20,23
draw_05767,2157.329898938489,1808.8749999999998,0.9450757575757576,499,7,22
draw_05768,2031.9788769159259,1696.4999999999998,0.8863636363636364,468,22,38
draw_05769,2233.4863094084235,1667.4999999999998,0.8712121212121212,460,17,51
draw_05770,2556.053482879655,1772.6249999999998,0.9261363636363636,489,13,26
draw_05771,2176.8734684224464,1703.7499999999998,0.8901515151515151,470,24,34
draw_05772,2156.1282764138114,1718.2499999999998,0.8977272727272727,474,13,41
draw_05773,1976.2722232696728,1598.6249999999998,0.8352272727272727,441,23,64
draw_05774,2306.9699190886854,1776.2499999999998,0.928030303030303,490,6,32
draw_05775,2343.338456184568,1776.2499999999998,0.928030303030303,490,11,27
draw_05776,2331.1657192479497,1736.3749999999998,0.9071969696969697,479,14,35
draw_05777,2008.9864332394734,1768.9999999999998,0.9242424242424242,488,10,30
draw_05778,2059.9474589661895,1689.2499999999998,0.8825757575757576,466,15,47
draw_05779,2218.8138819437186,1729.1249999999998,0.9034090909090909,477,13,38
draw_05780,2336.4713906598804,1797.9999999999998,0.9393939393939394,496,14,18
draw_05781,2159.0460040488483,1732.7499999999998,0.9053030303030303,478,17,33
draw_05782,2338.467095361362,1721.8749999999998,0.8996212121212122,475,19,34
draw_05783,2167.2757748480076,1692.8749999999998,0.884469696969697,467,16,45
draw_05784,2338.8106545325077,1743.6249999999998,0.9109848484848485,481,13,34
draw_05785,2141.4028928994826,1743.6249999999998,0.9109848484848485,481,16,31
draw_05786,2147.148858642085,1652.9999999999998,0.8636363636363636,456,20,52
draw_05787,2313.25829099916,1739.9999999999998,0.9090909090909091,480,18,30
draw_05788,2209.0477838173006,1758.1249999999998,0.9185606060606061,485,11,32
draw_05789,2094.9529806148857,1634.8749999999998,0.8541666666666666,451,27,50
draw_05790,2128.619542137744,1692.8749999999998,0.884469696969697,467,16,45
draw_05791,2168.603534734054,1739.9999999999998,0.9090909090909091,480,21,27
draw_05792,2080.257741992958,1613.1249999999998,0.8428030303030303,445,16,67
draw_05793,2142.6435781086398,1642.1249999999998,0.8579545454545454,453,12,63
draw_05794,2313.027661940736,1681.9999999999998,0.8787878787878788,464,14,50
draw_05795,2168.429926126951,1703.7499999999998,0.8901515151515151,470,11,47
draw_05796,2244.8404656323414,1692.8749999999998,0.884469696969697,467,12,49
draw_05797,2306.196078681655,1805.2499999999998,0.9431818181818182,498,8,22
draw_05798,2311.5854552801943,1787.1249999999998,0.9337121212121212,493,11,24
draw_05799,2259.1683413979836,1747.2499999999998,0.9128787878787878,482,13,33
draw_05800,2278.2187266776723,1783.4999999999998,0.9318181818181818,492,12,24
draw_05801,2263.7537263413587,1700.1249999999998,0.8882575757575758,469,11,48
draw_05802,2073.1561841126268,1660.2499999999998,0.8674242424242424,458,21,49
draw_05803,2270.9858117901995,1692.8749999999998,0.884469696969697,467,10,51
draw_05804,2402.5003048151016,1696.4999999999998,0.8863636363636364,468,10,50
draw_05805,2161.7807686402566,1710.9999999999998,0.8939393939393939,472,21,35
draw_05806,2422.457263149708,1794.3749999999998,0.9375,495,16,17
draw_05807,2343.2142668393944,1826.9999999999998,0.9545454545454546,504,5,19
draw_05808,2073.5436671197613,1714.6249999999998,0.8958333333333334,473,16,39
draw_05809,2248.636379861448,1696.4999999999998,0.8863636363636364,468,20,40
draw_05810,2037.7020917642003,1729.1249999999998,0.9034090909090909,477,10,41
draw_05811,2279.1056650600794,1718.2499999999998,0.8977272727272727,474,21,33
draw_05812,2177.4533064583006,1674.7499999999998,0.875,462,31,35
draw_05813,2204.511526277188,1776.2499999999998,0.928030303030303,490,14,24
draw_05814,2203.813733859672,1743.6249999999998,0.9109848484848485,481,9,38
draw_05815,1941.2925482653438,1569.6249999999998,0.8200757575757576,433,27,68
draw_05816,2103.0946227082795,1674.7499999999998,0.875,462,25,41
draw_05817,2311.114148248707,1739.9999999999998,0.9090909090909091,480,15,33
draw_05818,2215.769937583346,1772.6249999999998,0.9261363636363636,489,7,32
draw_05819,2209.0210800298,1750.8749999999998,0.9147727272727273,483,14,31
draw_05820,2193.3716508133966,1689.2499999999998,0.8825757575757576,466,22,40
draw_05821,2116.927749051347,1663.8749999999998,0.8693181818181818,459,21,48
draw_05822,2116.3867650038956,1645.7499999999998,0.8598484848484849,454,24,50
draw_05823,2149.0632571555875,1714.6249999999998,0.8958333333333334,473,19,36
draw_05824,1932.3523304026676,1613.1249999999998,0.8428030303030303,445,20,63
draw_05825,2179.698767203702,1747.2499999999998,0.9128787878787878,482,13,33
draw_05826,2303.4473533984537,1830.6249999999998,0.9564393939393939,505,4,19
draw_05827,2554.163066246246,1772.6249999999998,0.9261363636363636,489,12,27
draw_05828,2268.8123255207142,1714.6249999999998,0.8958333333333334,473,12,43
draw_05829,2091.743478678456,1696.4999999999998,0.8863636363636364,468,14,46
draw_05830,2335.720577480614,1768.9999999999998,0.9242424242424242,488,14,26
draw_05831,2226.6658024335484,1747.2499999999998,0.9128787878787878,482,11,35
draw_05832,2159.0324234839013,1776.2499999999998,0.928030303030303,490,16,22
draw_05833,2156.761250540434,1721.8749999999998,0.8996212121212122,475,9,44
draw_05834,2133.1275381105684,1681.9999999999998,0.8787878787878788,464,5,59
draw_05835,2275.4858131270644,1754.4999999999998,0.9166666666666666,484,11,33
draw_05836,2330.0472797880607,1754.4999999999998,0.9166666666666666,484,8,36
draw_05837,2244.4548856495517,1721.8749999999998,0.8996212121212122,475,15,38
draw_05838,2181.712605903468,1685.6249999999998,0.8806818181818182,465,21,42
draw_05839,2257.3629099639957,1674.7499999999998,0.875,462,17,49
draw_05840,2155.75345403636,1750.8749999999998,0.9147727272727273,483,14,31
draw_05841,2219.2055651217534,1645.7499999999998,0.8598484848484849,454,16,58
draw_05842,2369.785637962775,1768.9999999999998,0.9242424242424242,488,16,24
draw_05843,2231.6301101086897,1729.1249999999998,0.9034090909090909,477,17,34
draw_05844,2213.287502017493,1754.4999999999998,0.9166666666666666,484,15,29
draw_05845,2108.4439383430504,1765.3749999999998,0.9223484848484849,487,13,28
draw_05846,2068.724528232374,1678.3749999999998,0.8768939393939394,463,17,48
draw_05847,2270.5618495374642,1787.1249999999998,0.9337121212121212,493,8,27
draw_05848,2191.0052715653437,1718.2499999999998,0.8977272727272727,474,27,27
draw_05849,2424.0451454474996,1758.1249999999998,0.9185606060606061,485,12,31
draw_05850,2012.2091715658344,1743.6249999999998,0.9109848484848485,481,10,37
draw_05851,2046.752737967435,1710.9999999999998,0.8939393939393939,472,15,41
draw_05852,2331.4538996136826,1772.6249999999998,0.9261363636363636,489,10,29
draw_05853,2240.805733621283,1758.1249999999998,0.9185606060606061,485,18,25
draw_05854,2310.949368880416,1779.8749999999998,0.9299242424242424,491,13,24
draw_05855,2173.491962364371,1761.7499999999998,0.9204545454545454,486,11,31
draw_05856,2265.6545222441673,1736.3749999999998,0.9071969696969697,479,13,36
draw_05857,2381.786356768266,1797.9999999999998,0.9393939393939394,496,10,22
draw_05858,2203.4604093432786,1714.6249999999998,0.8958333333333334,473,20,35
draw_05859,2190.542485296567,1725.4999999999998,0.9015151515151515,476,9,43
draw_05860,2153.5284588999875,1685.6249999999998,0.8806818181818182,465,9,54
draw_05861,2101.039325872453,1707.3749999999998,0.8920454545454546,471,13,44
draw_05862,2317.4735649234212,1754.4999999999998,0.9166666666666666,484,10,34
draw_05863,2148.6220790516645,1703.7499999999998,0.8901515151515151,470,12,46
draw_05864,2188.4188826637433,1754.4999999999998,0.9166666666666666,484,15,29
draw_05865,2090.2677631763354,1663.8749999999998,0.8693181818181818,459,22,47
draw_05866,2096.3441323453885,1681.9999999999998,0.8787878787878788,464,9,55
draw_05867,2190.9978240548885,1692.8749999999998,0.884469696969697,467,19,42
draw_05868,2426.1104892289754,1747.2499999999998,0.9128787878787878,482,18,28
draw_05869,2181.60017505996,1714.6249999999998,0.8958333333333334,473,17,38
draw_05870,2144.4023892140863,1681.9999999999998,0.8787878787878788,464,18,46
draw_05871,2099.6505522353636,1602.2499999999998,0.8371212121212122,442,30,56
draw_05872,2119.359174476116,1692.8749999999998,0.884469696969697,467,22,39
draw_05873,2201.0558472364437,1696.4999999999998,0.8863636363636364,468,13,47
draw_05874,2251.2400667585043,1696.4999999999998,0.8863636363636364,468,17,43
draw_05875,2244.452459683927,1649.3749999999998,0.8617424242424242,455,20,53
draw_05876,2105.181429020385,1754.4999999999998,0.9166666666666666,484,12,32
draw_05877,2362.9541582256497,1768.9999999999998,0.9242424242424242,488,18,22
draw_05878,2209.9637674310484,1732.7499999999998,0.9053030303030303,478,12,38
draw_05879,2370.7047693609597,1768.9999999999998,0.9242424242424242,488,15,25
draw_05880,2241.5567751032454,1700.1249999999998,0.8882575757575758,469,21,38
draw_05881,2524.782282148287,1743.6249999999998,0.9109848484848485,481,13,34
draw_05882,2239.3327756606755,1703.7499999999998,0.8901515151515151,470,14,44
draw_05883,2343.0316134527643,1758.1249999999998,0.9185606060606061,485,19,24
draw_05884,1935.814203735089,1671.1249999999998,0.8731060606060606,461,21,46
draw_05885,2408.970613210451,1718.2499999999998,0.8977272727272727,474,18,36
draw_05886,2132.9755999828,1721.8749999999998,0.8996212121212122,475,9,44
draw_05887,2281.6926082987047,1736.3749999999998,0.9071969696969697,479,13,36
draw_05888,2025.5665707718583,1703.7499999999998,0.8901515151515151,470,24,34
draw_05889,2160.4006681579217,1736.3749999999998,0.9071969696969697,479,14,35
draw_05890,2252.4258564801344,1689.2499999999998,0.8825757575757576,466,20,42
draw_05891,2139.800348091806,1703.7499999999998,0.8901515151515151,470,13,45
draw_05892,2255.7776584720746,1779.8749999999998,0.9299242424242424,491,5,32
draw_05893,2054.435367841068,1616.7499999999998,0.8446969696969697,446,18,64
draw_05894,2456.705338369163,1765.3749999999998,0.9223484848484849,487,21,20
draw_05895,2163.76229908977,1685.6249999999998,0.8806818181818182,465,23,40
draw_05896,2155.478548109077,1700.1249999999998,0.8882575757575758,469,27,32
draw_05897,1973.5466593276496,1616.7499999999998,0.8446969696969697,446,25,57
draw_05898,2060.46607589188,1700.1249999999998,0.8882575757575758,469,16,43
draw_05899,2251.6578766971597,1758.1249999999998,0.9185606060606061,485,12,31
draw_05900,2009.3034400158458,1689.2499999999998,0.8825757575757576,466,13,49
draw_05901,2331.461194014704,1714.6249999999998,0.8958333333333334,473,7,48
draw_05902,2133.1262833106857,1620.3749999999998,0.8465909090909091,447,23,58
draw_05903,1995.7053047962816,1689.2499999999998,0.8825757575757576,466,20,42
draw_05904,2247.9812742390845,1758.1249999999998,0.9185606060606061,485,8,35
draw_05905,2280.2579872931174,1772.6249999999998,0.9261363636363636,489,11,28
draw_05906,2175.325521772049,1768.9999999999998,0.9242424242424242,488,18,22
draw_05907,1991.798160262634,1660.2499999999998,0.8674242424242424,458,22,48
draw_05908,1982.422249570719,1645.7499999999998,0.8598484848484849,454,15,59
draw_05909,2110.5770136801934,1725.4999999999998,0.9015151515151515,476,7,45
draw_05910,2085.5433368363424,1729.1249999999998,0.9034090909090909,477,9,42
draw_05911,2005.627481445084,1685.6249999999998,0.8806818181818182,465,11,52
draw_05912,2163.27486772212,1714.6249999999998,0.8958333333333334,473,18,37
draw_05913,2241.1525048625776,1692.8749999999998,0.884469696969697,467,22,39
draw_05914,2288.0516385326487,1718.2499999999998,0.8977272727272727,474,23,31
draw_05915,2430.163050775411,1816.1249999999998,0.9488636363636364,501,9,18
draw_05916,2136.1193309166756,1743.6249999999998,0.9109848484848485,481,13,34
draw_05917,2101.877306574177,1721.8749999999998,0.8996212121212122,475,11,42
draw_05918,2082.3422032799403,1754.4999999999998,0.9166666666666666,484,14,30
draw_05919,2209.3455696258566,1714.6249999999998,0.8958333333333334,473,18,37
draw_05920,2204.9649412140398,1736.3749999999998,0.9071969696969697,479,17,32
draw_05921,2299.2638097892905,1826.9999999999998,0.9545454545454546,504,7,17
draw_05922,2055.634524841112,1725.4999999999998,0.9015151515151515,476,11,41
draw_05923,2429.20146303979,1649.3749999999998,0.8617424242424242,455,20,53
draw_05924,2388.0491476398765,1725.4999999999998,0.9015151515151515,476,18,34
draw_05925,2077.4170881396262,1692.8749999999998,0.884469696969697,467,19,42
draw_05926,2164.5082228639662,1768.9999999999998,0.9242424242424242,488,15,25
draw_05927,2201.3975727007933,1743.6249999999998,0.9109848484848485,481,13,34
draw_05928,2179.4233335008853,1732.7499999999998,0.9053030303030303,478,21,29
draw_05929,1925.569408642131,1544.2499999999998,0.8068181818181818,426,25,77
draw_05930,2143.9898917439305,1696.4999999999998,0.8863636363636364,468,19,41
draw_05931,2369.6677827220547,1765.3749999999998,0.9223484848484849,487,9,32
draw_05932,2233.4799707209827,1736.3749999999998,0.9071969696969697,479,8,41
draw_05933,2125.889803743229,1758.1249999999998,0.9185606060606061,485,13,30
draw_05934,2196.102566894748,1725.4999999999998,0.9015151515151515,476,15,37
draw_05935,2217.9514790511726,1729.1249999999998,0.9034090909090909,477,14,37
draw_05936,2319.7328035610035,1736.3749999999998,0.9071969696969697,479,20,29
draw_05937,2260.8662334613814,1685.6249999999998,0.8806818181818182,465,14,49
draw_05938,2415.7050219359962,1779.8749999999998,0.9299242424242424,491,12,25
draw_05939,2214.7791720533664,1674.7499999999998,0.875,462,19,47
draw_05940,2323.6423622872403,1747.2499999999998,0.9128787878787878,482,13,33
draw_05941,2259.142553242488,1696.4999999999998,0.8863636363636364,468,18,42
draw_05942,1873.9712614660405,1573.2499999999998,0.821969696969697,434,23,71
draw_05943,2166.801996871277,1797.9999999999998,0.9393939393939394,496,11,21
draw_05944,2131.7233041103054,1714.6249999999998,0.8958333333333334,473,24,31
draw_05945,2125.9950406435823,1681.9999999999998,0.8787878787878788,464,18,46
draw_05946,2175.697332434633,1692.8749999999998,0.884469696969697,467,11,50
draw_05947,2214.410734388873,1703.7499999999998,0.8901515151515151,470,15,43
draw_05948,2206.0919408150885,1761.7499999999998,0.9204545454545454,486,11,31
draw_05949,2203.418789805388,1692.8749999999998,0.884469696969697,467,19,42
draw_05950,2069.8196156589,1678.3749999999998,0.8768939393939394,463,27,38
draw_05951,2292.1211094669857,1758.1249999999998,0.9185606060606061,485,15,28
draw_05952,2334.72174970969,1689.2499999999998,0.8825757575757576,466,19,43
draw_05953,2169.548363488918,1754.4999999999998,0.9166666666666666,484,18,26
draw_05954,2344.974841728039,1816.1249999999998,0.9488636363636364,501,11,16
draw_05955,2152.829967504817,1750.8749999999998,0.9147727272727273,483,17,28
draw_05956,2050.2006340429703,1649.3749999999998,0.8617424242424242,455,22,51
draw_05957,2255.357954124924,1750.8749999999998,0.9147727272727273,483,10,35
draw_05958,2138.3731580991234,1663.8749999999998,0.8693181818181818,459,24,45
